freq,sex,isced11,acl18,unit,geo\TIME_PERIOD	2020 
A,F,ED7_8,AC34,TIME_SP,BG	0:08 
A,F,ED7_8,AC34,TIME_SP,DE	0:20 
A,F,ED7_8,AC34,TIME_SP,EE	0:30 
A,F,ED7_8,AC34,TIME_SP,FI	0:18 
A,F,ED7_8,AC34,TIME_SP,NO	0:15 
A,F,ED7_8,AC34,TIME_SP,RS	0:16 
A,F,ED7_8,AC35,PTP_RT,AT	2.63 
A,F,ED7_8,AC35,PTP_RT,BG	0.22 
A,F,ED7_8,AC35,PTP_RT,DE	4.28 
A,F,ED7_8,AC35,PTP_RT,EE	3.93 
A,F,ED7_8,AC35,PTP_RT,FI	6.97 
A,F,ED7_8,AC35,PTP_RT,NO	4.37 
A,F,ED7_8,AC35,PTP_RT,RS	2.25 
A,F,ED7_8,AC35,PTP_TIME,AT	1:16 u
A,F,ED7_8,AC35,PTP_TIME,BG	: u
A,F,ED7_8,AC35,PTP_TIME,DE	1:45 
A,F,ED7_8,AC35,PTP_TIME,EE	0:44 u
A,F,ED7_8,AC35,PTP_TIME,FI	1:10 
A,F,ED7_8,AC35,PTP_TIME,NO	1:24 u
A,F,ED7_8,AC35,PTP_TIME,RS	: u
A,F,ED7_8,AC35,TIME_SP,AT	0:02 
A,F,ED7_8,AC35,TIME_SP,BG	0:00 
A,F,ED7_8,AC35,TIME_SP,DE	0:04 
A,F,ED7_8,AC35,TIME_SP,EE	0:02 
A,F,ED7_8,AC35,TIME_SP,FI	0:05 
A,F,ED7_8,AC35,TIME_SP,NO	0:04 
A,F,ED7_8,AC35,TIME_SP,RS	0:00 
A,F,ED7_8,AC36,PTP_RT,AT	43.82 
A,F,ED7_8,AC36,PTP_RT,BG	58.84 
A,F,ED7_8,AC36,PTP_RT,DE	43.07 
A,F,ED7_8,AC36,PTP_RT,EE	56.13 
A,F,ED7_8,AC36,PTP_RT,FI	52.50 
A,F,ED7_8,AC36,PTP_RT,NO	44.46 
A,F,ED7_8,AC36,PTP_RT,RS	41.27 
A,F,ED7_8,AC36,PTP_TIME,AT	0:57 
A,F,ED7_8,AC36,PTP_TIME,BG	0:40 
A,F,ED7_8,AC36,PTP_TIME,DE	0:53 
A,F,ED7_8,AC36,PTP_TIME,EE	0:37 
A,F,ED7_8,AC36,PTP_TIME,FI	0:53 
A,F,ED7_8,AC36,PTP_TIME,NO	1:12 
A,F,ED7_8,AC36,PTP_TIME,RS	0:45 u
A,F,ED7_8,AC36,TIME_SP,AT	0:25 
A,F,ED7_8,AC36,TIME_SP,BG	0:24 
A,F,ED7_8,AC36,TIME_SP,DE	0:23 
A,F,ED7_8,AC36,TIME_SP,EE	0:21 
A,F,ED7_8,AC36,TIME_SP,FI	0:28 
A,F,ED7_8,AC36,TIME_SP,NO	0:32 
A,F,ED7_8,AC36,TIME_SP,RS	0:19 
A,F,ED7_8,AC382_383,PTP_RT,AT	24.55 
A,F,ED7_8,AC382_383,PTP_RT,BG	17.62 
A,F,ED7_8,AC382_383,PTP_RT,DE	19.14 
A,F,ED7_8,AC382_383,PTP_RT,EE	10.23 
A,F,ED7_8,AC382_383,PTP_RT,FI	20.36 
A,F,ED7_8,AC382_383,PTP_RT,NO	21.72 
A,F,ED7_8,AC382_383,PTP_RT,RS	9.74 
A,F,ED7_8,AC382_383,PTP_TIME,AT	1:49 
A,F,ED7_8,AC382_383,PTP_TIME,BG	1:08 
A,F,ED7_8,AC382_383,PTP_TIME,DE	1:37 
A,F,ED7_8,AC382_383,PTP_TIME,EE	1:04 
A,F,ED7_8,AC382_383,PTP_TIME,FI	1:02 
A,F,ED7_8,AC382_383,PTP_TIME,NO	1:23 
A,F,ED7_8,AC382_383,PTP_TIME,RS	: u
A,F,ED7_8,AC382_383,TIME_SP,AT	0:27 
A,F,ED7_8,AC382_383,TIME_SP,BG	0:12 
A,F,ED7_8,AC382_383,TIME_SP,DE	0:19 
A,F,ED7_8,AC382_383,TIME_SP,EE	0:07 
A,F,ED7_8,AC382_383,TIME_SP,FI	0:13 
A,F,ED7_8,AC382_383,TIME_SP,NO	0:18 
A,F,ED7_8,AC382_383,TIME_SP,RS	0:06 
A,F,ED7_8,AC38_X_382-383,PTP_RT,AT	27.70 
A,F,ED7_8,AC38_X_382-383,PTP_RT,BG	22.04 
A,F,ED7_8,AC38_X_382-383,PTP_RT,DE	21.71 
A,F,ED7_8,AC38_X_382-383,PTP_RT,EE	11.73 
A,F,ED7_8,AC38_X_382-383,PTP_RT,FI	24.03 
A,F,ED7_8,AC38_X_382-383,PTP_RT,NO	35.98 
A,F,ED7_8,AC38_X_382-383,PTP_RT,RS	16.80 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,AT	2:13 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,BG	1:32 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,DE	2:13 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,EE	1:31 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,FI	2:05 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,NO	1:52 
A,F,ED7_8,AC38_X_382-383,PTP_TIME,RS	: u
A,F,ED7_8,AC38_X_382-383,TIME_SP,AT	0:37 
A,F,ED7_8,AC38_X_382-383,TIME_SP,BG	0:20 
A,F,ED7_8,AC38_X_382-383,TIME_SP,DE	0:29 
A,F,ED7_8,AC38_X_382-383,TIME_SP,EE	0:11 
A,F,ED7_8,AC38_X_382-383,TIME_SP,FI	0:30 
A,F,ED7_8,AC38_X_382-383,TIME_SP,NO	0:40 
A,F,ED7_8,AC38_X_382-383,TIME_SP,RS	0:26 
A,F,ED7_8,AC39,PTP_RT,AT	0.40 
A,F,ED7_8,AC39,PTP_RT,BG	0.28 
A,F,ED7_8,AC39,PTP_RT,DE	1.62 
A,F,ED7_8,AC39,PTP_RT,EE	1.92 
A,F,ED7_8,AC39,PTP_RT,FI	2.93 
A,F,ED7_8,AC39,PTP_RT,NO	0.75 
A,F,ED7_8,AC39,PTP_RT,RS	0 
A,F,ED7_8,AC39,PTP_TIME,AT	: u
A,F,ED7_8,AC39,PTP_TIME,BG	: u
A,F,ED7_8,AC39,PTP_TIME,DE	1:09 
A,F,ED7_8,AC39,PTP_TIME,EE	1:10 u
A,F,ED7_8,AC39,PTP_TIME,FI	0:43 u
A,F,ED7_8,AC39,PTP_TIME,NO	: u
A,F,ED7_8,AC39,PTP_TIME,RS	: u
A,F,ED7_8,AC39,TIME_SP,AT	0:00 
A,F,ED7_8,AC39,TIME_SP,BG	0:00 
A,F,ED7_8,AC39,TIME_SP,DE	0:01 
A,F,ED7_8,AC39,TIME_SP,EE	0:01 
A,F,ED7_8,AC39,TIME_SP,FI	0:01 
A,F,ED7_8,AC39,TIME_SP,NO	0:00 
A,F,ED7_8,AC39,TIME_SP,RS	0:00 
A,F,ED7_8,AC3_713,PTP_RT,AT	93.62 
A,F,ED7_8,AC3_713,PTP_RT,BG	97.77 
A,F,ED7_8,AC3_713,PTP_RT,DE	93.72 
A,F,ED7_8,AC3_713,PTP_RT,EE	95.98 
A,F,ED7_8,AC3_713,PTP_RT,FI	95.65 
A,F,ED7_8,AC3_713,PTP_RT,NO	92.86 
A,F,ED7_8,AC3_713,PTP_RT,RS	90.00 
A,F,ED7_8,AC3_713,PTP_TIME,AT	3:58 
A,F,ED7_8,AC3_713,PTP_TIME,BG	3:35 
A,F,ED7_8,AC3_713,PTP_TIME,DE	3:45 
A,F,ED7_8,AC3_713,PTP_TIME,EE	3:15 
A,F,ED7_8,AC3_713,PTP_TIME,FI	3:34 
A,F,ED7_8,AC3_713,PTP_TIME,NO	4:07 
A,F,ED7_8,AC3_713,PTP_TIME,RS	3:11 
A,F,ED7_8,AC3_713,TIME_SP,AT	3:43 
A,F,ED7_8,AC3_713,TIME_SP,BG	3:31 
A,F,ED7_8,AC3_713,TIME_SP,DE	3:31 
A,F,ED7_8,AC3_713,TIME_SP,EE	3:07 
A,F,ED7_8,AC3_713,TIME_SP,FI	3:25 
A,F,ED7_8,AC3_713,TIME_SP,NO	3:49 
A,F,ED7_8,AC3_713,TIME_SP,RS	2:52 
A,F,ED7_8,AC4,PTP_RT,AT	14.34 
A,F,ED7_8,AC4,PTP_RT,BG	3.54 
A,F,ED7_8,AC4,PTP_RT,DE	16.18 
A,F,ED7_8,AC4,PTP_RT,EE	13.51 
A,F,ED7_8,AC4,PTP_RT,FI	12.90 
A,F,ED7_8,AC4,PTP_RT,NO	8.62 
A,F,ED7_8,AC4,PTP_RT,RS	0.95 
A,F,ED7_8,AC4,PTP_TIME,AT	1:23 
A,F,ED7_8,AC4,PTP_TIME,BG	2:15 u
A,F,ED7_8,AC4,PTP_TIME,DE	1:45 
A,F,ED7_8,AC4,PTP_TIME,EE	1:44 
A,F,ED7_8,AC4,PTP_TIME,FI	1:34 
A,F,ED7_8,AC4,PTP_TIME,NO	1:48 u
A,F,ED7_8,AC4,PTP_TIME,RS	: u
A,F,ED7_8,AC4,TIME_SP,AT	0:12 
A,F,ED7_8,AC4,TIME_SP,BG	0:05 
A,F,ED7_8,AC4,TIME_SP,DE	0:17 
A,F,ED7_8,AC4,TIME_SP,EE	0:14 
A,F,ED7_8,AC4,TIME_SP,FI	0:12 
A,F,ED7_8,AC4,TIME_SP,NO	0:09 
A,F,ED7_8,AC4,TIME_SP,RS	0:01 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,AT	97.69 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,BG	97.20 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,DE	97.87 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,EE	97.57 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,FI	98.47 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,NO	97.17 
A,F,ED7_8,AC4-8_998_X_713,PTP_RT,RS	98.55 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,AT	4:38 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,BG	3:31 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,DE	5:24 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,EE	5:01 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,FI	5:07 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,NO	5:05 
A,F,ED7_8,AC4-8_998_X_713,PTP_TIME,RS	5:19 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,AT	4:31 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,BG	3:25 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,DE	5:17 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,EE	4:54 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,FI	5:02 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,NO	4:56 
A,F,ED7_8,AC4-8_998_X_713,TIME_SP,RS	5:14 
A,F,ED7_8,AC511,PTP_RT,AT	14.69 
A,F,ED7_8,AC511,PTP_RT,BG	15.59 
A,F,ED7_8,AC511,PTP_RT,DE	15.11 
A,F,ED7_8,AC511,PTP_RT,EE	13.49 
A,F,ED7_8,AC511,PTP_RT,FI	14.19 
A,F,ED7_8,AC511,PTP_RT,NO	6.27 
A,F,ED7_8,AC511,PTP_RT,RS	17.56 
A,F,ED7_8,AC511,PTP_TIME,AT	0:53 
A,F,ED7_8,AC511,PTP_TIME,BG	0:40 
A,F,ED7_8,AC511,PTP_TIME,DE	0:51 
A,F,ED7_8,AC511,PTP_TIME,EE	0:34 
A,F,ED7_8,AC511,PTP_TIME,FI	0:45 
A,F,ED7_8,AC511,PTP_TIME,NO	1:29 u
A,F,ED7_8,AC511,PTP_TIME,RS	: u
A,F,ED7_8,AC511,TIME_SP,AT	0:08 
A,F,ED7_8,AC511,TIME_SP,BG	0:06 
A,F,ED7_8,AC511,TIME_SP,DE	0:08 
A,F,ED7_8,AC511,TIME_SP,EE	0:05 
A,F,ED7_8,AC511,TIME_SP,FI	0:06 
A,F,ED7_8,AC511,TIME_SP,NO	0:06 
A,F,ED7_8,AC511,TIME_SP,RS	0:08 
A,F,ED7_8,AC512_513_519,PTP_RT,AT	25.05 
A,F,ED7_8,AC512_513_519,PTP_RT,BG	25.36 
A,F,ED7_8,AC512_513_519,PTP_RT,DE	30.60 
A,F,ED7_8,AC512_513_519,PTP_RT,EE	24.21 
A,F,ED7_8,AC512_513_519,PTP_RT,FI	19.47 
A,F,ED7_8,AC512_513_519,PTP_RT,NO	34.73 
A,F,ED7_8,AC512_513_519,PTP_RT,RS	24.88 
A,F,ED7_8,AC512_513_519,PTP_TIME,AT	2:07 
A,F,ED7_8,AC512_513_519,PTP_TIME,BG	1:27 
A,F,ED7_8,AC512_513_519,PTP_TIME,DE	2:02 
A,F,ED7_8,AC512_513_519,PTP_TIME,EE	1:15 
A,F,ED7_8,AC512_513_519,PTP_TIME,FI	1:28 
A,F,ED7_8,AC512_513_519,PTP_TIME,NO	2:29 
A,F,ED7_8,AC512_513_519,PTP_TIME,RS	: u
A,F,ED7_8,AC512_513_519,TIME_SP,AT	0:32 
A,F,ED7_8,AC512_513_519,TIME_SP,BG	0:22 
A,F,ED7_8,AC512_513_519,TIME_SP,DE	0:37 
A,F,ED7_8,AC512_513_519,TIME_SP,EE	0:18 
A,F,ED7_8,AC512_513_519,TIME_SP,FI	0:17 
A,F,ED7_8,AC512_513_519,TIME_SP,NO	0:52 
A,F,ED7_8,AC512_513_519,TIME_SP,RS	0:30 
A,F,ED7_8,AC514-516,PTP_RT,AT	38.77 
A,F,ED7_8,AC514-516,PTP_RT,BG	43.28 
A,F,ED7_8,AC514-516,PTP_RT,DE	44.34 
A,F,ED7_8,AC514-516,PTP_RT,EE	44.09 
A,F,ED7_8,AC514-516,PTP_RT,FI	47.82 
A,F,ED7_8,AC514-516,PTP_RT,NO	33.28 
A,F,ED7_8,AC514-516,PTP_RT,RS	50.24 
A,F,ED7_8,AC514-516,PTP_TIME,AT	0:50 
A,F,ED7_8,AC514-516,PTP_TIME,BG	0:49 
A,F,ED7_8,AC514-516,PTP_TIME,DE	0:58 
A,F,ED7_8,AC514-516,PTP_TIME,EE	0:42 
A,F,ED7_8,AC514-516,PTP_TIME,FI	0:56 
A,F,ED7_8,AC514-516,PTP_TIME,NO	0:52 
A,F,ED7_8,AC514-516,PTP_TIME,RS	0:47 u
A,F,ED7_8,AC514-516,TIME_SP,AT	0:19 
A,F,ED7_8,AC514-516,TIME_SP,BG	0:21 
A,F,ED7_8,AC514-516,TIME_SP,DE	0:26 
A,F,ED7_8,AC514-516,TIME_SP,EE	0:19 
A,F,ED7_8,AC514-516,TIME_SP,FI	0:27 
A,F,ED7_8,AC514-516,TIME_SP,NO	0:17 
A,F,ED7_8,AC514-516,TIME_SP,RS	0:24 
A,F,ED7_8,AC52,PTP_RT,AT	7.95 
A,F,ED7_8,AC52,PTP_RT,BG	2.04 
A,F,ED7_8,AC52,PTP_RT,DE	8.86 
A,F,ED7_8,AC52,PTP_RT,EE	6.61 
A,F,ED7_8,AC52,PTP_RT,FI	4.55 
A,F,ED7_8,AC52,PTP_RT,NO	14.15 
A,F,ED7_8,AC52,PTP_RT,RS	0.81 
A,F,ED7_8,AC52,PTP_TIME,AT	2:31 
A,F,ED7_8,AC52,PTP_TIME,BG	1:52 u
A,F,ED7_8,AC52,PTP_TIME,DE	2:56 
A,F,ED7_8,AC52,PTP_TIME,EE	1:25 
A,F,ED7_8,AC52,PTP_TIME,FI	1:19 u
A,F,ED7_8,AC52,PTP_TIME,NO	2:11 
A,F,ED7_8,AC52,PTP_TIME,RS	: u
A,F,ED7_8,AC52,TIME_SP,AT	0:12 
A,F,ED7_8,AC52,TIME_SP,BG	0:02 
A,F,ED7_8,AC52,TIME_SP,DE	0:16 
A,F,ED7_8,AC52,TIME_SP,EE	0:06 
A,F,ED7_8,AC52,TIME_SP,FI	0:04 
A,F,ED7_8,AC52,TIME_SP,NO	0:19 
A,F,ED7_8,AC52,TIME_SP,RS	0:01 
A,F,ED7_8,AC531,PTP_RT,AT	24.53 
A,F,ED7_8,AC531,PTP_RT,BG	9.03 
A,F,ED7_8,AC531,PTP_RT,DE	19.25 
A,F,ED7_8,AC531,PTP_RT,EE	28.50 
A,F,ED7_8,AC531,PTP_RT,FI	20.94 
A,F,ED7_8,AC531,PTP_RT,NO	26.87 
A,F,ED7_8,AC531,PTP_RT,RS	57.66 
A,F,ED7_8,AC531,PTP_TIME,AT	1:13 
A,F,ED7_8,AC531,PTP_TIME,BG	0:56 
A,F,ED7_8,AC531,PTP_TIME,DE	0:46 
A,F,ED7_8,AC531,PTP_TIME,EE	0:56 
A,F,ED7_8,AC531,PTP_TIME,FI	0:51 
A,F,ED7_8,AC531,PTP_TIME,NO	1:23 
A,F,ED7_8,AC531,PTP_TIME,RS	1:09 u
A,F,ED7_8,AC531,TIME_SP,AT	0:18 
A,F,ED7_8,AC531,TIME_SP,BG	0:05 
A,F,ED7_8,AC531,TIME_SP,DE	0:09 
A,F,ED7_8,AC531,TIME_SP,EE	0:16 
A,F,ED7_8,AC531,TIME_SP,FI	0:11 
A,F,ED7_8,AC531,TIME_SP,NO	0:22 
A,F,ED7_8,AC531,TIME_SP,RS	0:40 
A,F,ED7_8,AC611,PTP_RT,AT	18.89 
A,F,ED7_8,AC611,PTP_RT,BG	17.15 
A,F,ED7_8,AC611,PTP_RT,DE	19.45 
A,F,ED7_8,AC611,PTP_RT,EE	30.75 
A,F,ED7_8,AC611,PTP_RT,FI	25.09 
A,F,ED7_8,AC611,PTP_RT,NO	15.78 
A,F,ED7_8,AC611,PTP_RT,RS	41.89 
A,F,ED7_8,AC611,PTP_TIME,AT	1:38 
A,F,ED7_8,AC611,PTP_TIME,BG	1:42 
A,F,ED7_8,AC611,PTP_TIME,DE	1:28 
A,F,ED7_8,AC611,PTP_TIME,EE	1:12 
A,F,ED7_8,AC611,PTP_TIME,FI	1:10 
A,F,ED7_8,AC611,PTP_TIME,NO	1:30 
A,F,ED7_8,AC611,PTP_TIME,RS	2:14 u
A,F,ED7_8,AC611,TIME_SP,AT	0:18 
A,F,ED7_8,AC611,TIME_SP,BG	0:17 
A,F,ED7_8,AC611,TIME_SP,DE	0:17 
A,F,ED7_8,AC611,TIME_SP,EE	0:22 
A,F,ED7_8,AC611,TIME_SP,FI	0:18 
A,F,ED7_8,AC611,TIME_SP,NO	0:14 
A,F,ED7_8,AC611,TIME_SP,RS	0:56 
A,F,ED7_8,AC6_X_611,PTP_RT,AT	25.98 
A,F,ED7_8,AC6_X_611,PTP_RT,BG	6.41 
A,F,ED7_8,AC6_X_611,PTP_RT,DE	25.25 
A,F,ED7_8,AC6_X_611,PTP_RT,EE	30.64 
A,F,ED7_8,AC6_X_611,PTP_RT,FI	32.79 
A,F,ED7_8,AC6_X_611,PTP_RT,NO	31.68 
A,F,ED7_8,AC6_X_611,PTP_RT,RS	4.47 
A,F,ED7_8,AC6_X_611,PTP_TIME,AT	1:20 
A,F,ED7_8,AC6_X_611,PTP_TIME,BG	0:54 
A,F,ED7_8,AC6_X_611,PTP_TIME,DE	1:10 
A,F,ED7_8,AC6_X_611,PTP_TIME,EE	0:55 
A,F,ED7_8,AC6_X_611,PTP_TIME,FI	1:21 
A,F,ED7_8,AC6_X_611,PTP_TIME,NO	1:44 
A,F,ED7_8,AC6_X_611,PTP_TIME,RS	: u
A,F,ED7_8,AC6_X_611,TIME_SP,AT	0:21 
A,F,ED7_8,AC6_X_611,TIME_SP,BG	0:03 
A,F,ED7_8,AC6_X_611,TIME_SP,DE	0:18 
A,F,ED7_8,AC6_X_611,TIME_SP,EE	0:17 
A,F,ED7_8,AC6_X_611,TIME_SP,FI	0:26 
A,F,ED7_8,AC6_X_611,TIME_SP,NO	0:33 
A,F,ED7_8,AC6_X_611,TIME_SP,RS	0:03 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,AT	9.87 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,BG	3.34 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,DE	16.47 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,EE	17.93 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,FI	16.80 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,NO	14.76 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_RT,RS	12.28 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,AT	1:23 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,BG	1:03 u
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,DE	1:37 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,EE	1:24 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,FI	1:25 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,NO	1:31 
A,F,ED7_8,AC711_712_719_731_732_739,PTP_TIME,RS	: u
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,AT	0:08 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,BG	0:02 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,DE	0:16 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,EE	0:15 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,FI	0:14 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,NO	0:13 
A,F,ED7_8,AC711_712_719_731_732_739,TIME_SP,RS	0:12 
A,F,ED7_8,AC72,PTP_RT,AT	12.67 
A,F,ED7_8,AC72,PTP_RT,BG	8.50 
A,F,ED7_8,AC72,PTP_RT,DE	21.23 
A,F,ED7_8,AC72,PTP_RT,EE	14.95 
A,F,ED7_8,AC72,PTP_RT,FI	26.35 
A,F,ED7_8,AC72,PTP_RT,NO	5.33 
A,F,ED7_8,AC72,PTP_RT,RS	13.13 
A,F,ED7_8,AC72,PTP_TIME,AT	1:01 
A,F,ED7_8,AC72,PTP_TIME,BG	0:52 
A,F,ED7_8,AC72,PTP_TIME,DE	0:53 
A,F,ED7_8,AC72,PTP_TIME,EE	0:57 
A,F,ED7_8,AC72,PTP_TIME,FI	0:51 
A,F,ED7_8,AC72,PTP_TIME,NO	0:59 u
A,F,ED7_8,AC72,PTP_TIME,RS	: u
A,F,ED7_8,AC72,TIME_SP,AT	0:08 
A,F,ED7_8,AC72,TIME_SP,BG	0:04 
A,F,ED7_8,AC72,TIME_SP,DE	0:11 
A,F,ED7_8,AC72,TIME_SP,EE	0:09 
A,F,ED7_8,AC72,TIME_SP,FI	0:13 
A,F,ED7_8,AC72,TIME_SP,NO	0:03 
A,F,ED7_8,AC72,TIME_SP,RS	0:10 
A,F,ED7_8,AC733-735,PTP_RT,AT	2.92 
A,F,ED7_8,AC733-735,PTP_RT,BG	1.15 
A,F,ED7_8,AC733-735,PTP_RT,DE	7.27 
A,F,ED7_8,AC733-735,PTP_RT,EE	2.56 
A,F,ED7_8,AC733-735,PTP_RT,FI	5.00 
A,F,ED7_8,AC733-735,PTP_RT,NO	3.28 
A,F,ED7_8,AC733-735,PTP_RT,RS	0 
A,F,ED7_8,AC733-735,PTP_TIME,AT	1:21 u
A,F,ED7_8,AC733-735,PTP_TIME,BG	: u
A,F,ED7_8,AC733-735,PTP_TIME,DE	1:20 
A,F,ED7_8,AC733-735,PTP_TIME,EE	1:00 u
A,F,ED7_8,AC733-735,PTP_TIME,FI	1:09 u
A,F,ED7_8,AC733-735,PTP_TIME,NO	: u
A,F,ED7_8,AC733-735,PTP_TIME,RS	: u
A,F,ED7_8,AC733-735,TIME_SP,AT	0:02 
A,F,ED7_8,AC733-735,TIME_SP,BG	0:01 
A,F,ED7_8,AC733-735,TIME_SP,DE	0:06 
A,F,ED7_8,AC733-735,TIME_SP,EE	0:02 
A,F,ED7_8,AC733-735,TIME_SP,FI	0:03 
A,F,ED7_8,AC733-735,TIME_SP,NO	0:03 
A,F,ED7_8,AC733-735,TIME_SP,RS	0:00 
A,F,ED7_8,AC812,PTP_RT,AT	17.41 
A,F,ED7_8,AC812,PTP_RT,BG	20.79 
A,F,ED7_8,AC812,PTP_RT,DE	24.42 
A,F,ED7_8,AC812,PTP_RT,EE	32.41 
A,F,ED7_8,AC812,PTP_RT,FI	25.97 
A,F,ED7_8,AC812,PTP_RT,NO	14.35 
A,F,ED7_8,AC812,PTP_RT,RS	32.03 
A,F,ED7_8,AC812,PTP_TIME,AT	1:05 
A,F,ED7_8,AC812,PTP_TIME,BG	1:14 
A,F,ED7_8,AC812,PTP_TIME,DE	1:22 
A,F,ED7_8,AC812,PTP_TIME,EE	1:13 
A,F,ED7_8,AC812,PTP_TIME,FI	1:09 
A,F,ED7_8,AC812,PTP_TIME,NO	1:03 
A,F,ED7_8,AC812,PTP_TIME,RS	: u
A,F,ED7_8,AC812,TIME_SP,AT	0:11 
A,F,ED7_8,AC812,TIME_SP,BG	0:15 
A,F,ED7_8,AC812,TIME_SP,DE	0:20 
A,F,ED7_8,AC812,TIME_SP,EE	0:24 
A,F,ED7_8,AC812,TIME_SP,FI	0:18 
A,F,ED7_8,AC812,TIME_SP,NO	0:09 
A,F,ED7_8,AC812,TIME_SP,RS	0:29 
A,F,ED7_8,AC81_X_812,PTP_RT,AT	30.57 
A,F,ED7_8,AC81_X_812,PTP_RT,BG	4.62 
A,F,ED7_8,AC81_X_812,PTP_RT,DE	27.14 
A,F,ED7_8,AC81_X_812,PTP_RT,EE	43.25 
A,F,ED7_8,AC81_X_812,PTP_RT,FI	44.26 
A,F,ED7_8,AC81_X_812,PTP_RT,NO	13.47 
A,F,ED7_8,AC81_X_812,PTP_RT,RS	13.05 
A,F,ED7_8,AC81_X_812,PTP_TIME,AT	0:59 
A,F,ED7_8,AC81_X_812,PTP_TIME,BG	0:53 u
A,F,ED7_8,AC81_X_812,PTP_TIME,DE	1:01 
A,F,ED7_8,AC81_X_812,PTP_TIME,EE	0:48 
A,F,ED7_8,AC81_X_812,PTP_TIME,FI	1:06 
A,F,ED7_8,AC81_X_812,PTP_TIME,NO	0:51 
A,F,ED7_8,AC81_X_812,PTP_TIME,RS	: u
A,F,ED7_8,AC81_X_812,TIME_SP,AT	0:18 
A,F,ED7_8,AC81_X_812,TIME_SP,BG	0:02 
A,F,ED7_8,AC81_X_812,TIME_SP,DE	0:17 
A,F,ED7_8,AC81_X_812,TIME_SP,EE	0:21 
A,F,ED7_8,AC81_X_812,TIME_SP,FI	0:29 
A,F,ED7_8,AC81_X_812,TIME_SP,NO	0:07 
A,F,ED7_8,AC81_X_812,TIME_SP,RS	0:05 
A,F,ED7_8,AC821,PTP_RT,AT	66.02 
A,F,ED7_8,AC821,PTP_RT,BG	84.31 
A,F,ED7_8,AC821,PTP_RT,DE	66.64 
A,F,ED7_8,AC821,PTP_RT,EE	77.72 
A,F,ED7_8,AC821,PTP_RT,FI	75.26 
A,F,ED7_8,AC821,PTP_RT,NO	59.51 
A,F,ED7_8,AC821,PTP_RT,RS	77.82 
A,F,ED7_8,AC821,PTP_TIME,AT	2:04 
A,F,ED7_8,AC821,PTP_TIME,BG	1:53 
A,F,ED7_8,AC821,PTP_TIME,DE	2:21 
A,F,ED7_8,AC821,PTP_TIME,EE	2:12 
A,F,ED7_8,AC821,PTP_TIME,FI	2:13 
A,F,ED7_8,AC821,PTP_TIME,NO	2:28 
A,F,ED7_8,AC821,PTP_TIME,RS	2:01 u
A,F,ED7_8,AC821,TIME_SP,AT	1:22 
A,F,ED7_8,AC821,TIME_SP,BG	1:35 
A,F,ED7_8,AC821,TIME_SP,DE	1:34 
A,F,ED7_8,AC821,TIME_SP,EE	1:43 
A,F,ED7_8,AC821,TIME_SP,FI	1:40 
